,Classifier Name,HyperParameters,Precision,Recall,F-score
435,MLP,-,0.6666666666666666,0.38095238095238093,0.4848484848484849
436,Random Forest,-,0.6363636363636364,0.3333333333333333,0.43749999999999994
437,Biased Classifier,-,0.3230769230769231,1.0,0.48837209302325585
438,Decision Tree,-,0.5454545454545454,0.4,0.4615384615384615
439,Naive Bayes,-,0.75,0.2,0.31578947368421056
440,SVM,-,1.0,0.2,0.33333333333333337
441,MLP,-,0.7,0.4666666666666667,0.56
442,Random Forest,-,0.5833333333333334,0.4666666666666667,0.5185185185185186
443,Biased Classifier,-,0.234375,1.0,0.379746835443038
444,Decision Tree,-,0.38461538461538464,0.4166666666666667,0.4
445,Naive Bayes,-,0.4,0.16666666666666666,0.23529411764705882
446,SVM,-,0.6666666666666666,0.16666666666666666,0.26666666666666666
447,MLP,-,0.5454545454545454,0.5,0.5217391304347826
448,Random Forest,-,0.6,0.5,0.5454545454545454
449,Biased Classifier,-,0.1875,1.0,0.3157894736842105
450,Decision Tree,-,0.35714285714285715,0.4166666666666667,0.3846153846153846
451,Naive Bayes,-,0.6,0.25,0.35294117647058826
452,SVM,-,1.0,0.3333333333333333,0.5
453,MLP,-,0.625,0.4166666666666667,0.5
454,Random Forest,-,0.6666666666666666,0.5,0.5714285714285715
455,Biased Classifier,-,0.18461538461538463,1.0,0.3116883116883117
456,Decision Tree,-,0.5,0.25,0.3333333333333333
457,Naive Bayes,-,0.3333333333333333,0.1875,0.24000000000000005
458,SVM,-,0.5,0.25,0.3333333333333333
459,MLP,-,0.4375,0.4375,0.4375
460,Random Forest,-,0.5833333333333334,0.4375,0.5
461,Biased Classifier,-,0.24615384615384617,1.0,0.39506172839506176
462,Decision Tree,-,0.42105263157894735,0.4444444444444444,0.43243243243243246
463,Naive Bayes,-,0.625,0.2777777777777778,0.3846153846153846
464,SVM,-,0.8333333333333334,0.2777777777777778,0.4166666666666667
465,MLP,-,0.6470588235294118,0.6111111111111112,0.6285714285714287
466,Random Forest,-,0.7,0.3888888888888889,0.5
467,Biased Classifier,-,0.27692307692307694,1.0,0.4337349397590362
468,Decision Tree,-,0.6363636363636364,0.3684210526315789,0.4666666666666667
469,Naive Bayes,-,0.7272727272727273,0.42105263157894735,0.5333333333333333
470,SVM,-,0.7,0.3684210526315789,0.48275862068965514
471,MLP,-,0.5454545454545454,0.3157894736842105,0.39999999999999997
472,Random Forest,-,0.75,0.3157894736842105,0.44444444444444436
473,Biased Classifier,-,0.296875,1.0,0.4578313253012048
474,Decision Tree,-,0.7777777777777778,0.6363636363636364,0.7000000000000001
475,Naive Bayes,-,0.75,0.5454545454545454,0.631578947368421
476,SVM,-,0.7142857142857143,0.45454545454545453,0.5555555555555556
477,MLP,-,0.5555555555555556,0.45454545454545453,0.5
478,Random Forest,-,0.5714285714285714,0.7272727272727273,0.64
479,Biased Classifier,-,0.171875,1.0,0.29333333333333333
480,Decision Tree,-,0.6,0.42857142857142855,0.5
481,Naive Bayes,-,0.6,0.42857142857142855,0.5
482,SVM,-,0.7272727272727273,0.5714285714285714,0.64
483,MLP,-,0.5625,0.6428571428571429,0.6000000000000001
484,Random Forest,-,0.5625,0.6428571428571429,0.6000000000000001
485,Biased Classifier,-,0.2153846153846154,1.0,0.35443037974683544
486,Decision Tree,-,0.5555555555555556,0.3125,0.39999999999999997
487,Naive Bayes,-,0.5,0.125,0.2
488,SVM,-,0.5,0.25,0.3333333333333333
489,MLP,-,0.42857142857142855,0.375,0.39999999999999997
490,Random Forest,-,0.7,0.4375,0.5384615384615384
491,Biased Classifier,-,0.24615384615384617,1.0,0.39506172839506176
492,Decision Tree,-,0.6,0.35294117647058826,0.4444444444444445
493,Naive Bayes,-,0.625,0.29411764705882354,0.4
494,SVM,-,0.6,0.17647058823529413,0.2727272727272727
495,MLP,-,0.5833333333333334,0.4117647058823529,0.4827586206896552
496,Random Forest,-,0.5,0.23529411764705882,0.31999999999999995
497,Biased Classifier,-,0.26153846153846155,1.0,0.41463414634146345
498,Decision Tree,-,0.6666666666666666,0.47058823529411764,0.5517241379310345
499,Naive Bayes,-,0.875,0.4117647058823529,0.56
500,SVM,-,1.0,0.29411764705882354,0.45454545454545453
501,MLP,-,0.5,0.35294117647058826,0.41379310344827586
502,Random Forest,-,0.5555555555555556,0.29411764705882354,0.3846153846153846
503,Biased Classifier,-,0.265625,1.0,0.41975308641975306
504,Decision Tree,-,0.875,0.5833333333333334,0.7000000000000001
505,Naive Bayes,-,0.625,0.4166666666666667,0.5
506,SVM,-,0.5,0.08333333333333333,0.14285714285714285
507,MLP,-,0.3333333333333333,0.3333333333333333,0.3333333333333333
508,Random Forest,-,0.6,0.5,0.5454545454545454
509,Biased Classifier,-,0.1875,1.0,0.3157894736842105
510,Decision Tree,-,0.3,0.21428571428571427,0.25
511,Naive Bayes,-,0.6666666666666666,0.2857142857142857,0.4
512,SVM,-,0.6,0.21428571428571427,0.3157894736842105
513,MLP,-,0.5555555555555556,0.35714285714285715,0.43478260869565216
514,Random Forest,-,0.5,0.2857142857142857,0.36363636363636365
515,Biased Classifier,-,0.2153846153846154,1.0,0.35443037974683544
516,Decision Tree,-,0.46153846153846156,0.42857142857142855,0.4444444444444445
517,Naive Bayes,-,0.4166666666666667,0.35714285714285715,0.3846153846153846
518,SVM,-,0.45454545454545453,0.35714285714285715,0.4
519,MLP,-,0.3333333333333333,0.35714285714285715,0.3448275862068965
520,Random Forest,-,0.5,0.5,0.5
521,Biased Classifier,-,0.2153846153846154,1.0,0.35443037974683544
522,Decision Tree,-,0.6666666666666666,0.375,0.4800000000000001
523,Naive Bayes,-,0.75,0.375,0.5
524,SVM,-,1.0,0.375,0.5454545454545454
525,MLP,-,0.5,0.5,0.5
526,Random Forest,-,0.6,0.5625,0.5806451612903225
527,Biased Classifier,-,0.24615384615384617,1.0,0.39506172839506176
528,Decision Tree,-,0.7,0.3888888888888889,0.5
529,Naive Bayes,-,0.8571428571428571,0.3333333333333333,0.48
530,SVM,-,1.0,0.3333333333333333,0.5
531,MLP,-,0.75,0.5,0.6
532,Random Forest,-,0.8181818181818182,0.5,0.6206896551724137
533,Biased Classifier,-,0.28125,1.0,0.43902439024390244
534,Decision Tree,-,0.4,0.2857142857142857,0.3333333333333333
535,Naive Bayes,-,0.5555555555555556,0.35714285714285715,0.43478260869565216
536,SVM,-,0.8,0.2857142857142857,0.4210526315789473
537,MLP,-,0.4,0.42857142857142855,0.4137931034482759
538,Random Forest,-,0.5555555555555556,0.35714285714285715,0.43478260869565216
539,Biased Classifier,-,0.21875,1.0,0.358974358974359
540,Decision Tree,-,0.75,0.47368421052631576,0.5806451612903226
541,Naive Bayes,-,0.875,0.3684210526315789,0.5185185185185185
542,SVM,-,0.875,0.3684210526315789,0.5185185185185185
543,MLP,-,0.5555555555555556,0.2631578947368421,0.35714285714285715
544,Random Forest,-,0.8333333333333334,0.5263157894736842,0.6451612903225806
545,Biased Classifier,-,0.2923076923076923,1.0,0.4523809523809524
546,Decision Tree,-,0.5,0.35294117647058826,0.41379310344827586
547,Naive Bayes,-,0.5454545454545454,0.35294117647058826,0.42857142857142855
548,SVM,-,0.7142857142857143,0.29411764705882354,0.4166666666666667
549,MLP,-,0.4444444444444444,0.47058823529411764,0.45714285714285713
550,Random Forest,-,0.6666666666666666,0.35294117647058826,0.46153846153846156
551,Biased Classifier,-,0.26153846153846155,1.0,0.41463414634146345
552,Decision Tree,-,0.375,0.2,0.26086956521739135
553,Naive Bayes,-,0.6,0.4,0.48
554,SVM,-,0.625,0.3333333333333333,0.43478260869565216
555,MLP,-,0.3,0.2,0.24
556,Random Forest,-,0.5714285714285714,0.5333333333333333,0.5517241379310344
557,Biased Classifier,-,0.23076923076923078,1.0,0.375
558,Decision Tree,-,0.5714285714285714,0.4,0.47058823529411764
559,Naive Bayes,-,0.3333333333333333,0.3,0.3157894736842105
560,SVM,-,0.5,0.4,0.4444444444444445
561,MLP,-,0.2857142857142857,0.4,0.3333333333333333
562,Random Forest,-,0.5454545454545454,0.6,0.5714285714285713
563,Biased Classifier,-,0.15625,1.0,0.2702702702702703
564,Decision Tree,-,0.7142857142857143,0.3333333333333333,0.4545454545454545
565,Naive Bayes,-,0.8,0.26666666666666666,0.4
566,SVM,-,0.8,0.26666666666666666,0.4
567,MLP,-,0.6666666666666666,0.4,0.5
568,Random Forest,-,0.75,0.4,0.5217391304347827
569,Biased Classifier,-,0.234375,1.0,0.379746835443038
570,Decision Tree,-,0.6,0.17647058823529413,0.2727272727272727
571,Naive Bayes,-,0.7777777777777778,0.4117647058823529,0.5384615384615384
572,SVM,-,1.0,0.35294117647058826,0.5217391304347826
573,MLP,-,0.8571428571428571,0.35294117647058826,0.5
574,Random Forest,-,1.0,0.47058823529411764,0.6399999999999999
575,Biased Classifier,-,0.26153846153846155,1.0,0.41463414634146345
576,Decision Tree,-,0.4666666666666667,0.5384615384615384,0.5
577,Naive Bayes,-,1.0,0.3076923076923077,0.47058823529411764
578,SVM,-,0.6666666666666666,0.46153846153846156,0.5454545454545455
579,MLP,-,0.3333333333333333,0.3076923076923077,0.32
580,Random Forest,-,0.5454545454545454,0.46153846153846156,0.4999999999999999
581,Biased Classifier,-,0.2,1.0,0.33333333333333337
582,Decision Tree,-,0.5555555555555556,0.29411764705882354,0.3846153846153846
583,Naive Bayes,-,0.42857142857142855,0.17647058823529413,0.25
584,SVM,-,0.6,0.17647058823529413,0.2727272727272727
585,MLP,-,0.4444444444444444,0.23529411764705882,0.30769230769230765
586,Random Forest,-,0.6666666666666666,0.35294117647058826,0.46153846153846156
587,Biased Classifier,-,0.26153846153846155,1.0,0.41463414634146345
588,Decision Tree,-,0.5714285714285714,0.25,0.34782608695652173
589,Naive Bayes,-,0.5,0.1875,0.2727272727272727
590,SVM,-,0.75,0.1875,0.3
591,MLP,-,0.6666666666666666,0.5,0.5714285714285715
592,Random Forest,-,0.6666666666666666,0.375,0.4800000000000001
593,Biased Classifier,-,0.25,1.0,0.4
594,Decision Tree,-,0.5714285714285714,0.6153846153846154,0.5925925925925927
595,Naive Bayes,-,0.5,0.5384615384615384,0.5185185185185186
596,SVM,-,0.5454545454545454,0.46153846153846156,0.4999999999999999
597,MLP,-,0.47368421052631576,0.6923076923076923,0.5625
598,Random Forest,-,0.6,0.6923076923076923,0.6428571428571429
599,Biased Classifier,-,0.203125,1.0,0.33766233766233766
