,Classifier Name,Hyperparameters,Precision,Recall,F-score
1504,Random Forest,50,0.6666666666666666,0.625,0.6451612903225806
1505,Biased Classifier,Dummy,0.24615384615384617,1.0,0.39506172839506176
1506,Decision Tree,4,0.75,0.42857142857142855,0.5454545454545454
1507,Naive Bayes,2,0.0,0.0,0.0
1508,SVM,5,0.42857142857142855,0.21428571428571427,0.2857142857142857
1509,MLP,"(150, 150)",0.5555555555555556,0.35714285714285715,0.43478260869565216
1510,Random Forest,50,0.5,0.21428571428571427,0.3
1511,Biased Classifier,Dummy,0.2153846153846154,1.0,0.35443037974683544
1512,Decision Tree,4,0.6,0.375,0.4615384615384615
1513,Naive Bayes,2,0.7142857142857143,0.3125,0.43478260869565216
1514,SVM,5,0.8,0.5,0.6153846153846154
1515,MLP,"(150, 150)",0.42105263157894735,0.5,0.45714285714285713
1516,Random Forest,50,0.6666666666666666,0.625,0.6451612903225806
1517,Biased Classifier,Dummy,0.24615384615384617,1.0,0.39506172839506176
1518,Decision Tree,4,0.45,0.6,0.5142857142857143
1519,Naive Bayes,2,1.0,0.26666666666666666,0.4210526315789474
1520,SVM,5,0.8333333333333334,0.3333333333333333,0.47619047619047616
1521,MLP,"(150, 150)",0.5625,0.6,0.5806451612903225
1522,Random Forest,50,0.75,0.6,0.6666666666666665
1523,Biased Classifier,Dummy,0.234375,1.0,0.379746835443038
1524,Decision Tree,4,0.5454545454545454,0.4,0.4615384615384615
1525,Naive Bayes,2,1.0,0.06666666666666667,0.125
1526,SVM,5,0.75,0.2,0.31578947368421056
1527,MLP,"(150, 150)",0.46153846153846156,0.4,0.42857142857142855
1528,Random Forest,50,0.5,0.2,0.28571428571428575
1529,Biased Classifier,Dummy,0.234375,1.0,0.379746835443038
1530,Decision Tree,4,0.25,0.058823529411764705,0.09523809523809523
1531,Naive Bayes,2,1.0,0.058823529411764705,0.1111111111111111
1532,SVM,5,1.0,0.11764705882352941,0.21052631578947367
1533,MLP,"(150, 150)",0.5454545454545454,0.35294117647058826,0.42857142857142855
1534,Random Forest,50,0.5,0.11764705882352941,0.19047619047619047
1535,Biased Classifier,Dummy,0.26153846153846155,1.0,0.41463414634146345
1536,Decision Tree,4,0.8571428571428571,0.375,0.5217391304347825
1537,Naive Bayes,2,1.0,0.1875,0.3157894736842105
1538,SVM,5,0.75,0.1875,0.3
1539,MLP,"(150, 150)",0.5384615384615384,0.4375,0.4827586206896552
1540,Random Forest,50,0.625,0.3125,0.4166666666666667
1541,Biased Classifier,Dummy,0.24615384615384617,1.0,0.39506172839506176
1542,Decision Tree,4,0.4117647058823529,0.4117647058823529,0.4117647058823529
1543,Naive Bayes,2,0.6,0.17647058823529413,0.2727272727272727
1544,SVM,5,0.6875,0.6470588235294118,0.6666666666666667
1545,MLP,"(150, 150)",0.45,0.5294117647058824,0.48648648648648646
1546,Random Forest,50,0.5555555555555556,0.5882352941176471,0.5714285714285715
1547,Biased Classifier,Dummy,0.26153846153846155,1.0,0.41463414634146345
1548,Decision Tree,4,0.42857142857142855,0.5454545454545454,0.4799999999999999
1549,Naive Bayes,2,0.0,0.0,0.0
1550,SVM,5,0.5714285714285714,0.36363636363636365,0.4444444444444444
1551,MLP,"(150, 150)",0.38461538461538464,0.45454545454545453,0.41666666666666663
1552,Random Forest,50,0.5,0.5454545454545454,0.5217391304347826
1553,Biased Classifier,Dummy,0.171875,1.0,0.29333333333333333
1554,Decision Tree,4,0.6153846153846154,0.5333333333333333,0.5714285714285715
1555,Naive Bayes,2,1.0,0.2,0.33333333333333337
1556,SVM,5,1.0,0.4,0.5714285714285715
1557,MLP,"(150, 150)",0.5,0.4,0.4444444444444445
1558,Random Forest,50,0.7777777777777778,0.4666666666666667,0.5833333333333334
1559,Biased Classifier,Dummy,0.234375,1.0,0.379746835443038
1560,Decision Tree,4,0.5294117647058824,0.5,0.5142857142857143
1561,Naive Bayes,2,1.0,0.1111111111111111,0.19999999999999998
1562,SVM,5,0.8571428571428571,0.3333333333333333,0.48
1563,MLP,"(150, 150)",0.47619047619047616,0.5555555555555556,0.5128205128205129
1564,Random Forest,50,0.625,0.5555555555555556,0.5882352941176471
1565,Biased Classifier,Dummy,0.27692307692307694,1.0,0.4337349397590362
1566,Decision Tree,4,0.5,0.25,0.3333333333333333
1567,Naive Bayes,2,0.0,0.0,0.0
1568,SVM,5,1.0,0.16666666666666666,0.2857142857142857
1569,MLP,"(150, 150)",0.36363636363636365,0.3333333333333333,0.34782608695652173
1570,Random Forest,50,0.25,0.08333333333333333,0.125
1571,Biased Classifier,Dummy,0.18461538461538463,1.0,0.3116883116883117
1572,Decision Tree,4,0.375,0.42857142857142855,0.39999999999999997
1573,Naive Bayes,2,0.3333333333333333,0.07142857142857142,0.11764705882352941
1574,SVM,5,0.5,0.2857142857142857,0.36363636363636365
1575,MLP,"(150, 150)",0.4,0.42857142857142855,0.4137931034482759
1576,Random Forest,50,0.45454545454545453,0.35714285714285715,0.4
1577,Biased Classifier,Dummy,0.2153846153846154,1.0,0.35443037974683544
1578,Decision Tree,4,0.7142857142857143,0.3333333333333333,0.4545454545454545
1579,Naive Bayes,2,1.0,0.26666666666666666,0.4210526315789474
1580,SVM,5,0.8333333333333334,0.3333333333333333,0.47619047619047616
1581,MLP,"(150, 150)",0.6,0.4,0.48
1582,Random Forest,50,0.8181818181818182,0.6,0.6923076923076923
1583,Biased Classifier,Dummy,0.234375,1.0,0.379746835443038
1584,Decision Tree,4,0.6666666666666666,0.47058823529411764,0.5517241379310345
1585,Naive Bayes,2,0.75,0.17647058823529413,0.2857142857142857
1586,SVM,5,0.8571428571428571,0.35294117647058826,0.5
1587,MLP,"(150, 150)",0.5833333333333334,0.4117647058823529,0.4827586206896552
1588,Random Forest,50,0.75,0.35294117647058826,0.48
1589,Biased Classifier,Dummy,0.265625,1.0,0.41975308641975306
1590,Decision Tree,4,0.4,0.18181818181818182,0.25000000000000006
1591,Naive Bayes,2,1.0,0.18181818181818182,0.3076923076923077
1592,SVM,5,0.8333333333333334,0.45454545454545453,0.5882352941176471
1593,MLP,"(150, 150)",0.4,0.5454545454545454,0.4615384615384615
1594,Random Forest,50,0.45454545454545453,0.45454545454545453,0.45454545454545453
1595,Biased Classifier,Dummy,0.16923076923076924,1.0,0.2894736842105263
1596,Decision Tree,4,0.8571428571428571,0.3333333333333333,0.48
1597,Naive Bayes,2,1.0,0.2222222222222222,0.3636363636363636
1598,SVM,5,1.0,0.3888888888888889,0.56
1599,MLP,"(150, 150)",0.5,0.4444444444444444,0.47058823529411764
1600,Random Forest,50,0.8888888888888888,0.4444444444444444,0.5925925925925926
1601,Biased Classifier,Dummy,0.27692307692307694,1.0,0.4337349397590362
1602,Decision Tree,4,0.5,0.35,0.4117647058823529
1603,Naive Bayes,2,1.0,0.1,0.18181818181818182
1604,SVM,5,0.6666666666666666,0.2,0.30769230769230765
1605,MLP,"(150, 150)",0.625,0.5,0.5555555555555556
1606,Random Forest,50,0.75,0.3,0.4285714285714285
1607,Biased Classifier,Dummy,0.3076923076923077,1.0,0.47058823529411764
1608,Decision Tree,4,0.4166666666666667,0.38461538461538464,0.4
1609,Naive Bayes,2,0.0,0.0,0.0
1610,SVM,5,0.5714285714285714,0.3076923076923077,0.4
1611,MLP,"(150, 150)",0.3333333333333333,0.38461538461538464,0.3571428571428571
1612,Random Forest,50,0.4444444444444444,0.3076923076923077,0.3636363636363637
1613,Biased Classifier,Dummy,0.203125,1.0,0.33766233766233766
1614,Decision Tree,4,0.8888888888888888,0.5714285714285714,0.6956521739130435
1615,Naive Bayes,2,0.6666666666666666,0.14285714285714285,0.23529411764705882
1616,SVM,5,0.7142857142857143,0.35714285714285715,0.4761904761904762
1617,MLP,"(150, 150)",0.4117647058823529,0.5,0.45161290322580644
1618,Random Forest,50,0.6666666666666666,0.5714285714285714,0.6153846153846153
1619,Biased Classifier,Dummy,0.21875,1.0,0.358974358974359
1620,Decision Tree,4,0.5,0.36363636363636365,0.4210526315789474
1621,Naive Bayes,2,1.0,0.2727272727272727,0.42857142857142855
1622,SVM,5,0.8333333333333334,0.45454545454545453,0.5882352941176471
1623,MLP,"(150, 150)",0.25,0.18181818181818182,0.2105263157894737
1624,Random Forest,50,0.6666666666666666,0.5454545454545454,0.6
1625,Biased Classifier,Dummy,0.16923076923076924,1.0,0.2894736842105263
1626,Decision Tree,4,0.42857142857142855,0.42857142857142855,0.42857142857142855
1627,Naive Bayes,2,0.5,0.14285714285714285,0.22222222222222224
1628,SVM,5,0.4444444444444444,0.2857142857142857,0.34782608695652173
1629,MLP,"(150, 150)",0.5555555555555556,0.7142857142857143,0.6250000000000001
1630,Random Forest,50,0.6,0.6428571428571429,0.6206896551724138
1631,Biased Classifier,Dummy,0.2153846153846154,1.0,0.35443037974683544
1632,Decision Tree,4,0.6,0.2727272727272727,0.37499999999999994
1633,Naive Bayes,2,1.0,0.045454545454545456,0.08695652173913045
1634,SVM,5,0.6666666666666666,0.09090909090909091,0.16
1635,MLP,"(150, 150)",0.625,0.45454545454545453,0.5263157894736842
1636,Random Forest,50,0.6666666666666666,0.45454545454545453,0.5405405405405405
1637,Biased Classifier,Dummy,0.3384615384615385,1.0,0.5057471264367815
1638,Decision Tree,4,0.8333333333333334,0.2777777777777778,0.4166666666666667
1639,Naive Bayes,2,1.0,0.16666666666666666,0.2857142857142857
1640,SVM,5,0.875,0.3888888888888889,0.5384615384615385
1641,MLP,"(150, 150)",0.5,0.2222222222222222,0.30769230769230765
1642,Random Forest,50,0.8,0.4444444444444444,0.5714285714285714
1643,Biased Classifier,Dummy,0.28125,1.0,0.43902439024390244
1644,Decision Tree,4,0.4444444444444444,0.36363636363636365,0.39999999999999997
1645,Naive Bayes,2,0.5,0.09090909090909091,0.15384615384615385
1646,SVM,5,0.2857142857142857,0.18181818181818182,0.2222222222222222
1647,MLP,"(150, 150)",0.2727272727272727,0.2727272727272727,0.2727272727272727
1648,Random Forest,50,0.5,0.2727272727272727,0.3529411764705882
1649,Biased Classifier,Dummy,0.171875,1.0,0.29333333333333333
1650,Decision Tree,4,0.3333333333333333,0.3076923076923077,0.32
1651,Naive Bayes,2,0.0,0.0,0.0
1652,SVM,5,1.0,0.07692307692307693,0.14285714285714288
1653,MLP,"(150, 150)",0.5555555555555556,0.38461538461538464,0.4545454545454546
1654,Random Forest,50,0.75,0.46153846153846156,0.5714285714285714
1655,Biased Classifier,Dummy,0.2,1.0,0.33333333333333337
1656,Decision Tree,4,0.35714285714285715,0.4166666666666667,0.3846153846153846
1657,Naive Bayes,2,1.0,0.08333333333333333,0.15384615384615385
1658,SVM,5,0.7142857142857143,0.4166666666666667,0.5263157894736842
1659,MLP,"(150, 150)",0.3333333333333333,0.5,0.4
1660,Random Forest,50,0.45454545454545453,0.4166666666666667,0.43478260869565216
1661,Biased Classifier,Dummy,0.18461538461538463,1.0,0.3116883116883117
1662,Decision Tree,4,0.6875,0.6470588235294118,0.6666666666666667
1663,Naive Bayes,2,0.6,0.17647058823529413,0.2727272727272727
1664,SVM,5,0.6923076923076923,0.5294117647058824,0.5999999999999999
1665,MLP,"(150, 150)",0.6153846153846154,0.47058823529411764,0.5333333333333333
1666,Random Forest,50,0.6428571428571429,0.5294117647058824,0.5806451612903226
1667,Biased Classifier,Dummy,0.26153846153846155,1.0,0.41463414634146345
1668,Decision Tree,4,0.5294117647058824,0.5625,0.5454545454545455
1669,Naive Bayes,2,0.8,0.25,0.38095238095238093
1670,SVM,5,0.7,0.4375,0.5384615384615384
1671,MLP,"(150, 150)",0.47619047619047616,0.625,0.5405405405405405
1672,Random Forest,50,0.8,0.5,0.6153846153846154
1673,Biased Classifier,Dummy,0.25,1.0,0.4
1674,Decision Tree,4,0.8,0.4444444444444444,0.5714285714285714
1675,Naive Bayes,2,1.0,0.1111111111111111,0.19999999999999998
1676,SVM,5,1.0,0.16666666666666666,0.2857142857142857
1677,MLP,"(150, 150)",0.46153846153846156,0.3333333333333333,0.3870967741935484
1678,Random Forest,50,1.0,0.3333333333333333,0.5
1679,Biased Classifier,Dummy,0.28125,1.0,0.43902439024390244
1680,Decision Tree,4,0.7,0.35,0.4666666666666667
1681,Naive Bayes,2,1.0,0.05,0.09523809523809523
1682,SVM,5,0.75,0.15,0.24999999999999997
1683,MLP,"(150, 150)",0.5833333333333334,0.35,0.4375
1684,Random Forest,50,0.6923076923076923,0.45,0.5454545454545455
1685,Biased Classifier,Dummy,0.3076923076923077,1.0,0.47058823529411764
1686,Decision Tree,4,0.3,0.2727272727272727,0.28571428571428564
1687,Naive Bayes,2,0.3333333333333333,0.09090909090909091,0.14285714285714288
1688,SVM,5,0.3333333333333333,0.18181818181818182,0.23529411764705885
1689,MLP,"(150, 150)",0.36363636363636365,0.36363636363636365,0.36363636363636365
1690,Random Forest,50,0.4,0.36363636363636365,0.380952380952381
1691,Biased Classifier,Dummy,0.16923076923076924,1.0,0.2894736842105263
1692,Decision Tree,4,0.4375,0.5833333333333334,0.5
1693,Naive Bayes,2,0.75,0.25,0.375
1694,SVM,5,0.6,0.5,0.5454545454545454
1695,MLP,"(150, 150)",0.38095238095238093,0.6666666666666666,0.4848484848484849
1696,Random Forest,50,0.5,0.5833333333333334,0.5384615384615384
1697,Biased Classifier,Dummy,0.18461538461538463,1.0,0.3116883116883117
1698,Decision Tree,4,0.4375,0.5833333333333334,0.5
1699,Naive Bayes,2,1.0,0.08333333333333333,0.15384615384615385
1700,SVM,5,0.8,0.3333333333333333,0.47058823529411764
1701,MLP,"(150, 150)",0.3888888888888889,0.5833333333333334,0.4666666666666666
1702,Random Forest,50,0.6,0.5,0.5454545454545454
1703,Biased Classifier,Dummy,0.1875,1.0,0.3157894736842105
1704,Decision Tree,4,0.6428571428571429,0.42857142857142855,0.5142857142857143
1705,Naive Bayes,2,1.0,0.19047619047619047,0.32
1706,SVM,5,1.0,0.23809523809523808,0.3846153846153846
1707,MLP,"(150, 150)",0.7272727272727273,0.38095238095238093,0.5
1708,Random Forest,50,0.7777777777777778,0.3333333333333333,0.4666666666666666
1709,Biased Classifier,Dummy,0.328125,1.0,0.49411764705882355
1710,Decision Tree,4,0.6,0.5294117647058824,0.5625
1711,Naive Bayes,2,0.6666666666666666,0.23529411764705882,0.3478260869565218
1712,SVM,5,0.6428571428571429,0.5294117647058824,0.5806451612903226
1713,MLP,"(150, 150)",0.5333333333333333,0.47058823529411764,0.5
1714,Random Forest,50,0.625,0.5882352941176471,0.6060606060606061
1715,Biased Classifier,Dummy,0.26153846153846155,1.0,0.41463414634146345
1716,Decision Tree,4,0.6666666666666666,0.18181818181818182,0.28571428571428575
1717,Naive Bayes,2,1.0,0.045454545454545456,0.08695652173913045
1718,SVM,5,1.0,0.09090909090909091,0.16666666666666669
1719,MLP,"(150, 150)",0.6666666666666666,0.36363636363636365,0.4705882352941177
1720,Random Forest,50,0.8,0.18181818181818182,0.2962962962962963
1721,Biased Classifier,Dummy,0.3384615384615385,1.0,0.5057471264367815
1722,Decision Tree,4,0.5454545454545454,0.4,0.4615384615384615
1723,Naive Bayes,2,0.75,0.2,0.31578947368421056
1724,SVM,5,0.6363636363636364,0.4666666666666667,0.5384615384615385
1725,MLP,"(150, 150)",0.26666666666666666,0.26666666666666666,0.26666666666666666
1726,Random Forest,50,0.6111111111111112,0.7333333333333333,0.6666666666666666
1727,Biased Classifier,Dummy,0.23076923076923078,1.0,0.375
1728,Decision Tree,4,0.3,0.2727272727272727,0.28571428571428564
1729,Naive Bayes,2,1.0,0.09090909090909091,0.16666666666666669
1730,SVM,5,1.0,0.2727272727272727,0.42857142857142855
1731,MLP,"(150, 150)",0.45454545454545453,0.45454545454545453,0.45454545454545453
1732,Random Forest,50,0.5,0.36363636363636365,0.4210526315789474
1733,Biased Classifier,Dummy,0.171875,1.0,0.29333333333333333
1734,Decision Tree,4,0.375,0.5454545454545454,0.4444444444444444
1735,Naive Bayes,2,1.0,0.18181818181818182,0.3076923076923077
1736,SVM,5,0.75,0.5454545454545454,0.631578947368421
1737,MLP,"(150, 150)",0.4117647058823529,0.6363636363636364,0.5
1738,Random Forest,50,0.46153846153846156,0.5454545454545454,0.4999999999999999
1739,Biased Classifier,Dummy,0.171875,1.0,0.29333333333333333
1740,Decision Tree,4,0.5,0.46153846153846156,0.48000000000000004
1741,Naive Bayes,2,0.4,0.15384615384615385,0.2222222222222222
1742,SVM,5,0.5555555555555556,0.38461538461538464,0.4545454545454546
1743,MLP,"(150, 150)",0.36363636363636365,0.3076923076923077,0.33333333333333337
1744,Random Forest,50,0.46153846153846156,0.46153846153846156,0.46153846153846156
1745,Biased Classifier,Dummy,0.2,1.0,0.33333333333333337
1746,Decision Tree,4,0.5,0.4666666666666667,0.4827586206896552
1747,Naive Bayes,2,1.0,0.26666666666666666,0.4210526315789474
1748,SVM,5,1.0,0.4666666666666667,0.6363636363636364
1749,MLP,"(150, 150)",0.46153846153846156,0.4,0.42857142857142855
1750,Random Forest,50,0.7,0.4666666666666667,0.56
1751,Biased Classifier,Dummy,0.23076923076923078,1.0,0.375
1752,Decision Tree,4,0.5,0.3125,0.38461538461538464
1753,Naive Bayes,2,1.0,0.1875,0.3157894736842105
1754,SVM,5,1.0,0.375,0.5454545454545454
1755,MLP,"(150, 150)",0.8,0.5,0.6153846153846154
1756,Random Forest,50,0.8,0.5,0.6153846153846154
1757,Biased Classifier,Dummy,0.24615384615384617,1.0,0.39506172839506176
1758,Decision Tree,4,0.5,0.3125,0.38461538461538464
1759,Naive Bayes,2,0.0,0.0,0.0
1760,SVM,5,0.75,0.375,0.5
1761,MLP,"(150, 150)",0.5,0.375,0.42857142857142855
1762,Random Forest,50,0.5,0.3125,0.38461538461538464
1763,Biased Classifier,Dummy,0.25,1.0,0.4
1764,Decision Tree,4,0.5,0.25,0.3333333333333333
1765,Naive Bayes,2,1.0,0.0625,0.11764705882352941
1766,SVM,5,0.3333333333333333,0.125,0.18181818181818182
1767,MLP,"(150, 150)",0.4117647058823529,0.4375,0.42424242424242425
1768,Random Forest,50,0.5,0.25,0.3333333333333333
1769,Biased Classifier,Dummy,0.25,1.0,0.4
1770,Decision Tree,4,0.5555555555555556,0.3125,0.39999999999999997
1771,Naive Bayes,2,1.0,0.125,0.2222222222222222
1772,SVM,5,0.6666666666666666,0.125,0.21052631578947367
1773,MLP,"(150, 150)",0.5833333333333334,0.4375,0.5
1774,Random Forest,50,0.6666666666666666,0.375,0.4800000000000001
1775,Biased Classifier,Dummy,0.24615384615384617,1.0,0.39506172839506176
1776,Decision Tree,4,0.5714285714285714,0.4,0.47058823529411764
1777,Naive Bayes,2,0.0,0.0,0.0
1778,SVM,5,0.6666666666666666,0.2,0.30769230769230765
1779,MLP,"(150, 150)",0.3125,0.5,0.38461538461538464
1780,Random Forest,50,0.42857142857142855,0.3,0.3529411764705882
1781,Biased Classifier,Dummy,0.15384615384615385,1.0,0.2666666666666667
1782,Decision Tree,4,0.6153846153846154,0.42105263157894735,0.5
1783,Naive Bayes,2,0.6666666666666666,0.10526315789473684,0.18181818181818182
1784,SVM,5,0.7142857142857143,0.2631578947368421,0.3846153846153846
1785,MLP,"(150, 150)",0.5454545454545454,0.3157894736842105,0.39999999999999997
1786,Random Forest,50,0.6666666666666666,0.42105263157894735,0.5161290322580646
1787,Biased Classifier,Dummy,0.2923076923076923,1.0,0.4523809523809524
1788,Decision Tree,4,0.6,0.6,0.6
1789,Naive Bayes,2,1.0,0.3333333333333333,0.5
1790,SVM,5,0.8571428571428571,0.4,0.5454545454545455
1791,MLP,"(150, 150)",0.5714285714285714,0.5333333333333333,0.5517241379310344
1792,Random Forest,50,0.7777777777777778,0.4666666666666667,0.5833333333333334
1793,Biased Classifier,Dummy,0.234375,1.0,0.379746835443038
1794,Decision Tree,4,0.5,0.4375,0.4666666666666667
1795,Naive Bayes,2,0.3333333333333333,0.0625,0.10526315789473684
1796,SVM,5,0.6,0.375,0.4615384615384615
1797,MLP,"(150, 150)",0.6,0.5625,0.5806451612903225
1798,Random Forest,50,0.5625,0.5625,0.5625
1799,Biased Classifier,Dummy,0.25,1.0,0.4
1800,Decision Tree,5,0.5,0.15789473684210525,0.23999999999999996
1801,Naive Bayes,3,0.0,0.0,0.0
1802,SVM,10,0.75,0.3157894736842105,0.44444444444444436
1803,MLP,"(200, 200)",0.5,0.3684210526315789,0.4242424242424242
1804,Random Forest,100,0.6666666666666666,0.42105263157894735,0.5161290322580646
1805,Biased Classifier,Dummy,0.2923076923076923,1.0,0.4523809523809524
1806,Decision Tree,5,0.2857142857142857,0.4,0.3333333333333333
1807,Naive Bayes,3,0.5,0.2,0.28571428571428575
1808,SVM,10,0.16666666666666666,0.2,0.1818181818181818
1809,MLP,"(200, 200)",0.08333333333333333,0.2,0.11764705882352941
1810,Random Forest,100,0.25,0.4,0.3076923076923077
1811,Biased Classifier,Dummy,0.07692307692307693,1.0,0.14285714285714288
1812,Decision Tree,5,0.5555555555555556,0.29411764705882354,0.3846153846153846
1813,Naive Bayes,3,1.0,0.11764705882352941,0.21052631578947367
1814,SVM,10,0.8,0.23529411764705882,0.3636363636363636
1815,MLP,"(200, 200)",0.5454545454545454,0.35294117647058826,0.42857142857142855
1816,Random Forest,100,0.625,0.29411764705882354,0.4
1817,Biased Classifier,Dummy,0.26153846153846155,1.0,0.41463414634146345
1818,Decision Tree,5,0.4666666666666667,0.3684210526315789,0.4117647058823529
1819,Naive Bayes,3,1.0,0.05263157894736842,0.1
1820,SVM,10,0.7142857142857143,0.2631578947368421,0.3846153846153846
1821,MLP,"(200, 200)",0.5625,0.47368421052631576,0.5142857142857142
1822,Random Forest,100,0.7692307692307693,0.5263157894736842,0.625
1823,Biased Classifier,Dummy,0.296875,1.0,0.4578313253012048
1824,Decision Tree,5,0.625,0.3125,0.4166666666666667
1825,Naive Bayes,3,1.0,0.125,0.2222222222222222
1826,SVM,10,1.0,0.25,0.4
1827,MLP,"(200, 200)",0.3333333333333333,0.375,0.35294117647058826
1828,Random Forest,100,0.5833333333333334,0.4375,0.5
1829,Biased Classifier,Dummy,0.25,1.0,0.4
1830,Decision Tree,5,0.45454545454545453,0.45454545454545453,0.45454545454545453
1831,Naive Bayes,3,0.0,0.0,0.0
1832,SVM,10,0.6,0.2727272727272727,0.37499999999999994
1833,MLP,"(200, 200)",0.4117647058823529,0.6363636363636364,0.5
1834,Random Forest,100,0.4166666666666667,0.45454545454545453,0.43478260869565216
1835,Biased Classifier,Dummy,0.16923076923076924,1.0,0.2894736842105263
1836,Decision Tree,5,0.4375,0.4375,0.4375
1837,Naive Bayes,3,0.0,0.0,0.0
1838,SVM,10,0.8,0.25,0.38095238095238093
1839,MLP,"(200, 200)",0.625,0.625,0.625
1840,Random Forest,100,0.7692307692307693,0.625,0.6896551724137931
1841,Biased Classifier,Dummy,0.24615384615384617,1.0,0.39506172839506176
1842,Decision Tree,5,0.6666666666666666,0.5333333333333333,0.5925925925925926
1843,Naive Bayes,3,0.5,0.13333333333333333,0.2105263157894737
1844,SVM,10,0.7,0.4666666666666667,0.56
1845,MLP,"(200, 200)",0.5384615384615384,0.4666666666666667,0.5
1846,Random Forest,100,0.6666666666666666,0.5333333333333333,0.5925925925925926
1847,Biased Classifier,Dummy,0.23076923076923078,1.0,0.375
1848,Decision Tree,5,0.5454545454545454,0.2857142857142857,0.37499999999999994
1849,Naive Bayes,3,1.0,0.09523809523809523,0.17391304347826084
1850,SVM,10,0.8333333333333334,0.23809523809523808,0.37037037037037035
1851,MLP,"(200, 200)",0.75,0.42857142857142855,0.5454545454545454
1852,Random Forest,100,0.7777777777777778,0.3333333333333333,0.4666666666666666
1853,Biased Classifier,Dummy,0.328125,1.0,0.49411764705882355
1854,Decision Tree,5,0.45454545454545453,0.38461538461538464,0.41666666666666663
1855,Naive Bayes,3,1.0,0.15384615384615385,0.2666666666666667
1856,SVM,10,0.5714285714285714,0.3076923076923077,0.4
1857,MLP,"(200, 200)",0.2857142857142857,0.3076923076923077,0.29629629629629634
1858,Random Forest,100,0.5,0.38461538461538464,0.4347826086956522
1859,Biased Classifier,Dummy,0.203125,1.0,0.33766233766233766
1860,Decision Tree,5,0.5833333333333334,0.3888888888888889,0.4666666666666666
1861,Naive Bayes,3,1.0,0.05555555555555555,0.10526315789473684
1862,SVM,10,0.625,0.2777777777777778,0.3846153846153846
1863,MLP,"(200, 200)",0.5625,0.5,0.5294117647058824
1864,Random Forest,100,0.6923076923076923,0.5,0.5806451612903226
1865,Biased Classifier,Dummy,0.27692307692307694,1.0,0.4337349397590362
1866,Decision Tree,5,0.4666666666666667,0.5384615384615384,0.5
1867,Naive Bayes,3,0.0,0.0,0.0
1868,SVM,10,0.6,0.23076923076923078,0.33333333333333337
1869,MLP,"(200, 200)",0.2,0.3076923076923077,0.24242424242424246
1870,Random Forest,100,0.6,0.46153846153846156,0.5217391304347826
1871,Biased Classifier,Dummy,0.2,1.0,0.33333333333333337
1872,Decision Tree,5,0.875,0.5,0.6363636363636364
1873,Naive Bayes,3,1.0,0.14285714285714285,0.25
1874,SVM,10,0.875,0.5,0.6363636363636364
1875,MLP,"(200, 200)",0.5,0.6428571428571429,0.5625000000000001
1876,Random Forest,100,0.7272727272727273,0.5714285714285714,0.64
1877,Biased Classifier,Dummy,0.2153846153846154,1.0,0.35443037974683544
1878,Decision Tree,5,0.6428571428571429,0.5625,0.6000000000000001
1879,Naive Bayes,3,1.0,0.125,0.2222222222222222
1880,SVM,10,0.8333333333333334,0.3125,0.45454545454545453
1881,MLP,"(200, 200)",0.5,0.375,0.42857142857142855
1882,Random Forest,100,0.75,0.5625,0.6428571428571429
1883,Biased Classifier,Dummy,0.25,1.0,0.4
1884,Decision Tree,5,0.7,0.4666666666666667,0.56
1885,Naive Bayes,3,1.0,0.06666666666666667,0.125
1886,SVM,10,0.8,0.26666666666666666,0.4
1887,MLP,"(200, 200)",0.45454545454545453,0.3333333333333333,0.3846153846153846
1888,Random Forest,100,0.625,0.3333333333333333,0.43478260869565216
1889,Biased Classifier,Dummy,0.234375,1.0,0.379746835443038
1890,Decision Tree,5,0.4444444444444444,0.6666666666666666,0.5333333333333333
1891,Naive Bayes,3,1.0,0.08333333333333333,0.15384615384615385
1892,SVM,10,1.0,0.5833333333333334,0.7368421052631579
1893,MLP,"(200, 200)",0.35,0.5833333333333334,0.4375
1894,Random Forest,100,0.5333333333333333,0.6666666666666666,0.5925925925925926
1895,Biased Classifier,Dummy,0.18461538461538463,1.0,0.3116883116883117
1896,Decision Tree,5,0.5625,0.6428571428571429,0.6000000000000001
1897,Naive Bayes,3,0.0,0.0,0.0
1898,SVM,10,0.6,0.21428571428571427,0.3157894736842105
1899,MLP,"(200, 200)",0.5333333333333333,0.5714285714285714,0.5517241379310344
1900,Random Forest,100,0.5454545454545454,0.42857142857142855,0.4799999999999999
1901,Biased Classifier,Dummy,0.2153846153846154,1.0,0.35443037974683544
1902,Decision Tree,5,0.7777777777777778,0.3888888888888889,0.5185185185185185
1903,Naive Bayes,3,1.0,0.1111111111111111,0.19999999999999998
1904,SVM,10,0.75,0.16666666666666666,0.27272727272727276
1905,MLP,"(200, 200)",0.75,0.3333333333333333,0.46153846153846156
1906,Random Forest,100,0.8,0.4444444444444444,0.5714285714285714
1907,Biased Classifier,Dummy,0.27692307692307694,1.0,0.4337349397590362
1908,Decision Tree,5,0.45454545454545453,0.3125,0.3703703703703703
1909,Naive Bayes,3,1.0,0.1875,0.3157894736842105
1910,SVM,10,1.0,0.3125,0.47619047619047616
1911,MLP,"(200, 200)",0.75,0.375,0.5
1912,Random Forest,100,0.6666666666666666,0.125,0.21052631578947367
1913,Biased Classifier,Dummy,0.25,1.0,0.4
1914,Decision Tree,5,0.47058823529411764,0.5,0.48484848484848486
1915,Naive Bayes,3,0.0,0.0,0.0
