,Classifier Name,Hyperparameters,Precision,Recall,F-score
1524,Decision Tree,4.0,0.5,0.35714285714285715,0.41666666666666663
1525,Naive Bayes,,0.4444444444444444,0.2857142857142857,0.34782608695652173
1526,SVM,5.0,0.5454545454545454,0.42857142857142855,0.4799999999999999
1527,MLP,,0.42105263157894735,0.5714285714285714,0.48484848484848486
1528,Random Forest,50.0,0.6153846153846154,0.5714285714285714,0.5925925925925927
1529,Biased Classifier,,0.21875,1.0,0.358974358974359
1530,Decision Tree,4.0,0.45454545454545453,0.4166666666666667,0.43478260869565216
1531,Naive Bayes,,0.8,0.3333333333333333,0.47058823529411764
1532,SVM,5.0,0.5,0.25,0.3333333333333333
1533,MLP,,0.35714285714285715,0.4166666666666667,0.3846153846153846
1534,Random Forest,50.0,0.375,0.25,0.3
1535,Biased Classifier,,0.18461538461538463,1.0,0.3116883116883117
1536,Decision Tree,4.0,0.6666666666666666,0.2608695652173913,0.37500000000000006
1537,Naive Bayes,,0.6363636363636364,0.30434782608695654,0.411764705882353
1538,SVM,5.0,1.0,0.21739130434782608,0.3571428571428571
1539,MLP,,0.7647058823529411,0.5652173913043478,0.65
1540,Random Forest,50.0,0.8461538461538461,0.4782608695652174,0.6111111111111112
1541,Biased Classifier,,0.35384615384615387,1.0,0.5227272727272727
1542,Decision Tree,4.0,0.6153846153846154,0.4444444444444444,0.5161290322580646
1543,Naive Bayes,,0.8,0.2222222222222222,0.3478260869565218
1544,SVM,5.0,0.8333333333333334,0.2777777777777778,0.4166666666666667
1545,MLP,,0.4444444444444444,0.4444444444444444,0.4444444444444444
1546,Random Forest,50.0,0.8,0.4444444444444444,0.5714285714285714
1547,Biased Classifier,,0.27692307692307694,1.0,0.4337349397590362
1548,Decision Tree,4.0,0.3333333333333333,0.2,0.25
1549,Naive Bayes,,0.6,0.3,0.4
1550,SVM,5.0,0.8333333333333334,0.5,0.625
1551,MLP,,0.5,0.5,0.5
1552,Random Forest,50.0,0.8571428571428571,0.6,0.7058823529411764
1553,Biased Classifier,,0.15625,1.0,0.2702702702702703
1554,Decision Tree,4.0,0.5,0.38461538461538464,0.4347826086956522
1555,Naive Bayes,,0.5,0.46153846153846156,0.48000000000000004
1556,SVM,5.0,0.7142857142857143,0.38461538461538464,0.5
1557,MLP,,0.34782608695652173,0.6153846153846154,0.4444444444444444
1558,Random Forest,50.0,0.5,0.46153846153846156,0.48000000000000004
1559,Biased Classifier,,0.203125,1.0,0.33766233766233766
1560,Decision Tree,4.0,0.5,0.26666666666666666,0.3478260869565218
1561,Naive Bayes,,0.5714285714285714,0.26666666666666666,0.36363636363636365
1562,SVM,5.0,0.5714285714285714,0.26666666666666666,0.36363636363636365
1563,MLP,,0.46153846153846156,0.4,0.42857142857142855
1564,Random Forest,50.0,0.5555555555555556,0.3333333333333333,0.4166666666666667
1565,Biased Classifier,,0.23076923076923078,1.0,0.375
1566,Decision Tree,4.0,0.4166666666666667,0.2777777777777778,0.33333333333333337
1567,Naive Bayes,,0.4,0.3333333333333333,0.3636363636363636
1568,SVM,5.0,0.45454545454545453,0.2777777777777778,0.3448275862068966
1569,MLP,,0.375,0.3333333333333333,0.35294117647058826
1570,Random Forest,50.0,0.5,0.3888888888888889,0.43750000000000006
1571,Biased Classifier,,0.27692307692307694,1.0,0.4337349397590362
1572,Decision Tree,4.0,0.5384615384615384,0.4375,0.4827586206896552
1573,Naive Bayes,,0.75,0.375,0.5
1574,SVM,5.0,1.0,0.25,0.4
1575,MLP,,0.625,0.3125,0.4166666666666667
1576,Random Forest,50.0,0.875,0.4375,0.5833333333333334
1577,Biased Classifier,,0.24615384615384617,1.0,0.39506172839506176
1578,Decision Tree,4.0,0.3333333333333333,0.13333333333333333,0.19047619047619044
1579,Naive Bayes,,0.8333333333333334,0.3333333333333333,0.47619047619047616
1580,SVM,5.0,1.0,0.4,0.5714285714285715
1581,MLP,,0.3333333333333333,0.26666666666666666,0.2962962962962963
1582,Random Forest,50.0,0.6666666666666666,0.4,0.5
1583,Biased Classifier,,0.234375,1.0,0.379746835443038
1584,Decision Tree,4.0,0.5,0.5,0.5
1585,Naive Bayes,,0.6666666666666666,0.3333333333333333,0.4444444444444444
1586,SVM,5.0,0.7142857142857143,0.4166666666666667,0.5263157894736842
1587,MLP,,0.38461538461538464,0.4166666666666667,0.4
1588,Random Forest,50.0,0.5,0.5,0.5
1589,Biased Classifier,,0.1875,1.0,0.3157894736842105
1590,Decision Tree,4.0,0.5,0.4117647058823529,0.45161290322580644
1591,Naive Bayes,,0.7777777777777778,0.4117647058823529,0.5384615384615384
1592,SVM,5.0,0.8571428571428571,0.35294117647058826,0.5
1593,MLP,,0.5384615384615384,0.4117647058823529,0.4666666666666667
1594,Random Forest,50.0,0.6666666666666666,0.47058823529411764,0.5517241379310345
1595,Biased Classifier,,0.26153846153846155,1.0,0.41463414634146345
1596,Decision Tree,4.0,0.3333333333333333,0.25,0.28571428571428575
1597,Naive Bayes,,0.5,0.25,0.3333333333333333
1598,SVM,5.0,1.0,0.25,0.4
1599,MLP,,0.3,0.375,0.33333333333333326
1600,Random Forest,50.0,0.75,0.375,0.5
1601,Biased Classifier,,0.12307692307692308,1.0,0.21917808219178084
1602,Decision Tree,4.0,0.4117647058823529,0.4666666666666667,0.43749999999999994
1603,Naive Bayes,,0.5,0.3333333333333333,0.4
1604,SVM,5.0,0.7,0.4666666666666667,0.56
1605,MLP,,0.45,0.6,0.5142857142857143
1606,Random Forest,50.0,0.6428571428571429,0.6,0.6206896551724138
1607,Biased Classifier,,0.23076923076923078,1.0,0.375
1608,Decision Tree,4.0,0.5555555555555556,0.29411764705882354,0.3846153846153846
1609,Naive Bayes,,0.45454545454545453,0.29411764705882354,0.35714285714285715
1610,SVM,5.0,0.5,0.23529411764705882,0.31999999999999995
1611,MLP,,0.45454545454545453,0.29411764705882354,0.35714285714285715
1612,Random Forest,50.0,0.5,0.23529411764705882,0.31999999999999995
1613,Biased Classifier,,0.265625,1.0,0.41975308641975306
1614,Decision Tree,4.0,0.625,0.2631578947368421,0.37037037037037035
1615,Naive Bayes,,0.875,0.3684210526315789,0.5185185185185185
1616,SVM,5.0,0.8571428571428571,0.3157894736842105,0.46153846153846156
1617,MLP,,0.5882352941176471,0.5263157894736842,0.5555555555555555
1618,Random Forest,50.0,0.8333333333333334,0.5263157894736842,0.6451612903225806
1619,Biased Classifier,,0.296875,1.0,0.4578313253012048
1620,Decision Tree,4.0,1.0,0.3125,0.47619047619047616
1621,Naive Bayes,,1.0,0.3125,0.47619047619047616
1622,SVM,5.0,0.8571428571428571,0.375,0.5217391304347825
1623,MLP,,0.875,0.4375,0.5833333333333334
1624,Random Forest,50.0,0.875,0.4375,0.5833333333333334
1625,Biased Classifier,,0.24615384615384617,1.0,0.39506172839506176
1626,Decision Tree,4.0,0.3333333333333333,0.2,0.25
1627,Naive Bayes,,0.875,0.4666666666666667,0.608695652173913
1628,SVM,5.0,1.0,0.2,0.33333333333333337
1629,MLP,,0.4,0.4,0.4000000000000001
1630,Random Forest,50.0,0.5454545454545454,0.4,0.4615384615384615
1631,Biased Classifier,,0.23076923076923078,1.0,0.375
1632,Decision Tree,4.0,0.5555555555555556,0.45454545454545453,0.5
1633,Naive Bayes,,0.6,0.2727272727272727,0.37499999999999994
1634,SVM,5.0,0.8,0.36363636363636365,0.5000000000000001
1635,MLP,,0.3333333333333333,0.36363636363636365,0.34782608695652173
1636,Random Forest,50.0,0.8,0.36363636363636365,0.5000000000000001
1637,Biased Classifier,,0.16923076923076924,1.0,0.2894736842105263
1638,Decision Tree,4.0,0.35714285714285715,0.3333333333333333,0.3448275862068965
1639,Naive Bayes,,0.3333333333333333,0.2,0.25
1640,SVM,5.0,0.6,0.2,0.3
1641,MLP,,0.375,0.4,0.38709677419354843
1642,Random Forest,50.0,0.46153846153846156,0.4,0.42857142857142855
1643,Biased Classifier,,0.234375,1.0,0.379746835443038
1644,Decision Tree,4.0,0.5333333333333333,0.42105263157894735,0.47058823529411764
1645,Naive Bayes,,0.5,0.2631578947368421,0.3448275862068966
1646,SVM,5.0,0.6,0.3157894736842105,0.41379310344827586
1647,MLP,,0.5,0.42105263157894735,0.45714285714285713
1648,Random Forest,50.0,0.5,0.42105263157894735,0.45714285714285713
1649,Biased Classifier,,0.296875,1.0,0.4578313253012048
1650,Decision Tree,4.0,0.5833333333333334,0.4117647058823529,0.4827586206896552
1651,Naive Bayes,,0.7777777777777778,0.4117647058823529,0.5384615384615384
1652,SVM,5.0,0.8333333333333334,0.29411764705882354,0.4347826086956522
1653,MLP,,0.46153846153846156,0.35294117647058826,0.4000000000000001
1654,Random Forest,50.0,0.5833333333333334,0.4117647058823529,0.4827586206896552
1655,Biased Classifier,,0.26153846153846155,1.0,0.41463414634146345
1656,Decision Tree,4.0,0.5555555555555556,0.5555555555555556,0.5555555555555556
1657,Naive Bayes,,0.6666666666666666,0.4444444444444444,0.5333333333333333
1658,SVM,5.0,0.5,0.3333333333333333,0.4
1659,MLP,,0.5882352941176471,0.5555555555555556,0.5714285714285715
1660,Random Forest,50.0,0.6666666666666666,0.5555555555555556,0.606060606060606
1661,Biased Classifier,,0.27692307692307694,1.0,0.4337349397590362
1662,Decision Tree,4.0,0.2631578947368421,0.5,0.3448275862068966
1663,Naive Bayes,,0.4444444444444444,0.4,0.4210526315789474
1664,SVM,5.0,0.8,0.4,0.5333333333333333
1665,MLP,,0.6,0.6,0.6
1666,Random Forest,50.0,0.45454545454545453,0.5,0.47619047619047616
1667,Biased Classifier,,0.15384615384615385,1.0,0.2666666666666667
1668,Decision Tree,4.0,0.3076923076923077,0.26666666666666666,0.28571428571428575
1669,Naive Bayes,,0.0,0.0,0.0
1670,SVM,5.0,0.4,0.13333333333333333,0.2
1671,MLP,,0.4666666666666667,0.4666666666666667,0.4666666666666667
1672,Random Forest,50.0,0.4444444444444444,0.26666666666666666,0.33333333333333337
1673,Biased Classifier,,0.234375,1.0,0.379746835443038
1674,Decision Tree,4.0,0.625,0.3125,0.4166666666666667
1675,Naive Bayes,,1.0,0.5,0.6666666666666666
1676,SVM,5.0,1.0,0.375,0.5454545454545454
1677,MLP,,0.7272727272727273,0.5,0.5925925925925926
1678,Random Forest,50.0,1.0,0.5625,0.72
1679,Biased Classifier,,0.25,1.0,0.4
1680,Decision Tree,4.0,0.5833333333333334,0.5833333333333334,0.5833333333333334
1681,Naive Bayes,,0.8,0.3333333333333333,0.47058823529411764
1682,SVM,5.0,0.8,0.3333333333333333,0.47058823529411764
1683,MLP,,0.5,0.3333333333333333,0.4
1684,Random Forest,50.0,0.8,0.3333333333333333,0.47058823529411764
1685,Biased Classifier,,0.18461538461538463,1.0,0.3116883116883117
1686,Decision Tree,4.0,0.55,0.6111111111111112,0.5789473684210527
1687,Naive Bayes,,0.6,0.5,0.5454545454545454
1688,SVM,5.0,0.6,0.5,0.5454545454545454
1689,MLP,,0.6,0.6666666666666666,0.631578947368421
1690,Random Forest,50.0,0.6875,0.6111111111111112,0.6470588235294118
1691,Biased Classifier,,0.27692307692307694,1.0,0.4337349397590362
1692,Decision Tree,4.0,0.4,0.16666666666666666,0.23529411764705882
1693,Naive Bayes,,0.2857142857142857,0.16666666666666666,0.2105263157894737
1694,SVM,5.0,0.3333333333333333,0.16666666666666666,0.2222222222222222
1695,MLP,,0.1111111111111111,0.08333333333333333,0.09523809523809525
1696,Random Forest,50.0,0.4,0.3333333333333333,0.3636363636363636
1697,Biased Classifier,,0.18461538461538463,1.0,0.3116883116883117
1698,Decision Tree,4.0,1.0,0.3888888888888889,0.56
1699,Naive Bayes,,1.0,0.3333333333333333,0.5
1700,SVM,5.0,1.0,0.2777777777777778,0.4347826086956522
1701,MLP,,0.7272727272727273,0.4444444444444444,0.5517241379310345
1702,Random Forest,50.0,0.7777777777777778,0.3888888888888889,0.5185185185185185
1703,Biased Classifier,,0.28125,1.0,0.43902439024390244
1704,Decision Tree,4.0,0.4,0.25,0.3076923076923077
1705,Naive Bayes,,0.6,0.1875,0.2857142857142857
1706,SVM,5.0,0.4,0.125,0.19047619047619047
1707,MLP,,0.46153846153846156,0.375,0.41379310344827586
1708,Random Forest,50.0,0.4444444444444444,0.25,0.32
1709,Biased Classifier,,0.25,1.0,0.4
1710,Decision Tree,4.0,0.6,0.42857142857142855,0.5
1711,Naive Bayes,,0.5454545454545454,0.42857142857142855,0.4799999999999999
1712,SVM,5.0,0.6666666666666666,0.42857142857142855,0.5217391304347826
1713,MLP,,0.5454545454545454,0.42857142857142855,0.4799999999999999
1714,Random Forest,50.0,0.4444444444444444,0.5714285714285714,0.5
1715,Biased Classifier,,0.2153846153846154,1.0,0.35443037974683544
1716,Decision Tree,4.0,0.5,0.3333333333333333,0.4
1717,Naive Bayes,,0.25,0.16666666666666666,0.2
1718,SVM,5.0,0.5,0.25,0.3333333333333333
1719,MLP,,0.5454545454545454,0.5,0.5217391304347826
1720,Random Forest,50.0,0.5714285714285714,0.3333333333333333,0.4210526315789474
1721,Biased Classifier,,0.18461538461538463,1.0,0.3116883116883117
1722,Decision Tree,4.0,0.4166666666666667,0.2777777777777778,0.33333333333333337
1723,Naive Bayes,,0.7272727272727273,0.4444444444444444,0.5517241379310345
1724,SVM,5.0,0.75,0.3333333333333333,0.46153846153846156
1725,MLP,,0.5,0.3888888888888889,0.43750000000000006
1726,Random Forest,50.0,0.5833333333333334,0.3888888888888889,0.4666666666666666
1727,Biased Classifier,,0.27692307692307694,1.0,0.4337349397590362
1728,Decision Tree,4.0,0.42857142857142855,0.1875,0.26086956521739124
1729,Naive Bayes,,0.8,0.25,0.38095238095238093
1730,SVM,5.0,1.0,0.125,0.2222222222222222
1731,MLP,,0.42857142857142855,0.375,0.39999999999999997
1732,Random Forest,50.0,0.875,0.4375,0.5833333333333334
1733,Biased Classifier,,0.25,1.0,0.4
1734,Decision Tree,4.0,0.75,0.5625,0.6428571428571429
1735,Naive Bayes,,1.0,0.3125,0.47619047619047616
1736,SVM,5.0,1.0,0.375,0.5454545454545454
1737,MLP,,0.5,0.5625,0.5294117647058824
1738,Random Forest,50.0,0.7272727272727273,0.5,0.5925925925925926
1739,Biased Classifier,,0.25,1.0,0.4
1740,Decision Tree,4.0,0.25,0.14285714285714285,0.18181818181818182
1741,Naive Bayes,,0.5,0.21428571428571427,0.3
1742,SVM,5.0,0.6666666666666666,0.14285714285714285,0.23529411764705882
1743,MLP,,0.36363636363636365,0.2857142857142857,0.32
1744,Random Forest,50.0,0.625,0.35714285714285715,0.45454545454545453
1745,Biased Classifier,,0.2153846153846154,1.0,0.35443037974683544
1746,Decision Tree,4.0,0.5384615384615384,0.5,0.5185185185185186
1747,Naive Bayes,,0.4166666666666667,0.35714285714285715,0.3846153846153846
1748,SVM,5.0,0.5,0.42857142857142855,0.4615384615384615
1749,MLP,,0.3125,0.35714285714285715,0.3333333333333333
1750,Random Forest,50.0,0.4,0.2857142857142857,0.3333333333333333
1751,Biased Classifier,,0.2153846153846154,1.0,0.35443037974683544
1752,Decision Tree,4.0,0.4444444444444444,0.36363636363636365,0.39999999999999997
1753,Naive Bayes,,0.75,0.5454545454545454,0.631578947368421
1754,SVM,5.0,1.0,0.45454545454545453,0.625
1755,MLP,,0.625,0.9090909090909091,0.7407407407407406
1756,Random Forest,50.0,0.5,0.6363636363636364,0.56
1757,Biased Classifier,,0.16923076923076924,1.0,0.2894736842105263
1758,Decision Tree,4.0,0.6666666666666666,0.5333333333333333,0.5925925925925926
1759,Naive Bayes,,0.7777777777777778,0.4666666666666667,0.5833333333333334
1760,SVM,5.0,0.75,0.4,0.5217391304347827
1761,MLP,,0.5,0.4,0.4444444444444445
1762,Random Forest,50.0,0.7,0.4666666666666667,0.56
1763,Biased Classifier,,0.234375,1.0,0.379746835443038
1764,Decision Tree,4.0,0.7,0.3181818181818182,0.4375
1765,Naive Bayes,,0.75,0.13636363636363635,0.23076923076923075
1766,SVM,5.0,1.0,0.22727272727272727,0.37037037037037035
1767,MLP,,0.6,0.4090909090909091,0.4864864864864865
1768,Random Forest,50.0,0.8181818181818182,0.4090909090909091,0.5454545454545455
1769,Biased Classifier,,0.34375,1.0,0.5116279069767442
1770,Decision Tree,4.0,0.6923076923076923,0.391304347826087,0.5
1771,Naive Bayes,,0.7272727272727273,0.34782608695652173,0.4705882352941176
1772,SVM,5.0,0.625,0.21739130434782608,0.3225806451612903
1773,MLP,,0.7,0.6086956521739131,0.6511627906976744
1774,Random Forest,50.0,0.7692307692307693,0.43478260869565216,0.5555555555555555
1775,Biased Classifier,,0.35384615384615387,1.0,0.5227272727272727
1776,Decision Tree,4.0,0.6,0.5294117647058824,0.5625
1777,Naive Bayes,,0.5714285714285714,0.23529411764705882,0.3333333333333333
1778,SVM,5.0,0.75,0.35294117647058826,0.48
1779,MLP,,0.5714285714285714,0.47058823529411764,0.5161290322580646
1780,Random Forest,50.0,0.6363636363636364,0.4117647058823529,0.5
1781,Biased Classifier,,0.26153846153846155,1.0,0.41463414634146345
1782,Decision Tree,4.0,0.5,0.3333333333333333,0.4
1783,Naive Bayes,,0.4,0.16666666666666666,0.23529411764705882
1784,SVM,5.0,0.6,0.25,0.35294117647058826
1785,MLP,,0.3333333333333333,0.3333333333333333,0.3333333333333333
1786,Random Forest,50.0,0.5,0.5,0.5
1787,Biased Classifier,,0.18461538461538463,1.0,0.3116883116883117
1788,Decision Tree,4.0,0.45454545454545453,0.5555555555555556,0.5
1789,Naive Bayes,,0.6666666666666666,0.4444444444444444,0.5333333333333333
1790,SVM,5.0,1.0,0.4444444444444444,0.6153846153846153
1791,MLP,,0.4444444444444444,0.4444444444444444,0.4444444444444444
1792,Random Forest,50.0,0.5,0.5555555555555556,0.5263157894736842
1793,Biased Classifier,,0.140625,1.0,0.2465753424657534
1794,Decision Tree,4.0,0.4166666666666667,0.3333333333333333,0.3703703703703704
1795,Naive Bayes,,0.6363636363636364,0.4666666666666667,0.5384615384615385
1796,SVM,5.0,0.7142857142857143,0.3333333333333333,0.4545454545454545
1797,MLP,,0.35294117647058826,0.4,0.37500000000000006
1798,Random Forest,50.0,0.5,0.26666666666666666,0.3478260869565218
1799,Biased Classifier,,0.234375,1.0,0.379746835443038
1800,Decision Tree,5.0,0.2857142857142857,0.3076923076923077,0.29629629629629634
1801,Naive Bayes,,0.5,0.38461538461538464,0.4347826086956522
1802,SVM,10.0,0.6,0.23076923076923078,0.33333333333333337
1803,MLP,,0.4,0.46153846153846156,0.42857142857142855
1804,Random Forest,100.0,0.5,0.3076923076923077,0.380952380952381
1805,Biased Classifier,,0.2,1.0,0.33333333333333337
1806,Decision Tree,5.0,0.4,0.3076923076923077,0.34782608695652173
1807,Naive Bayes,,0.625,0.38461538461538464,0.4761904761904762
1808,SVM,10.0,0.8,0.3076923076923077,0.4444444444444444
1809,MLP,,0.6666666666666666,0.3076923076923077,0.42105263157894735
1810,Random Forest,100.0,0.6666666666666666,0.46153846153846156,0.5454545454545455
1811,Biased Classifier,,0.2,1.0,0.33333333333333337
1812,Decision Tree,5.0,0.5555555555555556,0.45454545454545453,0.5
1813,Naive Bayes,,0.5714285714285714,0.36363636363636365,0.4444444444444444
1814,SVM,10.0,0.6666666666666666,0.5454545454545454,0.6
1815,MLP,,0.5333333333333333,0.7272727272727273,0.6153846153846153
1816,Random Forest,100.0,0.7,0.6363636363636364,0.6666666666666666
1817,Biased Classifier,,0.16923076923076924,1.0,0.2894736842105263
1818,Decision Tree,5.0,0.47368421052631576,0.5625,0.5142857142857142
1819,Naive Bayes,,0.6666666666666666,0.25,0.36363636363636365
1820,SVM,10.0,1.0,0.125,0.2222222222222222
1821,MLP,,0.46153846153846156,0.375,0.41379310344827586
1822,Random Forest,100.0,0.75,0.5625,0.6428571428571429
1823,Biased Classifier,,0.25,1.0,0.4
1824,Decision Tree,5.0,0.6666666666666666,0.5217391304347826,0.5853658536585366
1825,Naive Bayes,,0.875,0.30434782608695654,0.4516129032258065
1826,SVM,10.0,0.9090909090909091,0.43478260869565216,0.5882352941176471
1827,MLP,,0.6,0.391304347826087,0.47368421052631576
1828,Random Forest,100.0,0.7333333333333333,0.4782608695652174,0.5789473684210527
1829,Biased Classifier,,0.359375,1.0,0.5287356321839081
1830,Decision Tree,5.0,0.5454545454545454,0.35294117647058826,0.42857142857142855
1831,Naive Bayes,,0.6,0.17647058823529413,0.2727272727272727
1832,SVM,10.0,0.8,0.23529411764705882,0.3636363636363636
1833,MLP,,0.625,0.29411764705882354,0.4
1834,Random Forest,100.0,0.5,0.29411764705882354,0.37037037037037035
1835,Biased Classifier,,0.26153846153846155,1.0,0.41463414634146345
1836,Decision Tree,5.0,0.5833333333333334,0.4666666666666667,0.5185185185185186
1837,Naive Bayes,,0.75,0.4,0.5217391304347827
1838,SVM,10.0,0.8571428571428571,0.4,0.5454545454545455
1839,MLP,,0.6666666666666666,0.5333333333333333,0.5925925925925926
1840,Random Forest,100.0,0.8,0.5333333333333333,0.64
1841,Biased Classifier,,0.23076923076923078,1.0,0.375
1842,Decision Tree,5.0,0.5,0.3076923076923077,0.380952380952381
1843,Naive Bayes,,0.5,0.23076923076923078,0.3157894736842105
1844,SVM,10.0,0.5,0.15384615384615385,0.23529411764705882
1845,MLP,,0.42857142857142855,0.23076923076923078,0.3
1846,Random Forest,100.0,0.5714285714285714,0.3076923076923077,0.4
1847,Biased Classifier,,0.2,1.0,0.33333333333333337
1848,Decision Tree,5.0,0.5714285714285714,0.3076923076923077,0.4
1849,Naive Bayes,,0.6363636363636364,0.5384615384615384,0.5833333333333334
1850,SVM,10.0,0.7777777777777778,0.5384615384615384,0.6363636363636364
1851,MLP,,0.5333333333333333,0.6153846153846154,0.5714285714285715
1852,Random Forest,100.0,0.7777777777777778,0.5384615384615384,0.6363636363636364
1853,Biased Classifier,,0.203125,1.0,0.33766233766233766
1854,Decision Tree,5.0,0.5263157894736842,0.5555555555555556,0.5405405405405405
1855,Naive Bayes,,0.6363636363636364,0.3888888888888889,0.4827586206896552
1856,SVM,10.0,0.6,0.3333333333333333,0.42857142857142855
1857,MLP,,0.47368421052631576,0.5,0.4864864864864865
1858,Random Forest,100.0,0.6875,0.6111111111111112,0.6470588235294118
1859,Biased Classifier,,0.28125,1.0,0.43902439024390244
1860,Decision Tree,5.0,1.0,0.3,0.4615384615384615
1861,Naive Bayes,,0.6666666666666666,0.2,0.30769230769230765
1862,SVM,10.0,1.0,0.2,0.33333333333333337
1863,MLP,,0.2222222222222222,0.2,0.2105263157894737
1864,Random Forest,100.0,0.8,0.4,0.5333333333333333
1865,Biased Classifier,,0.15384615384615385,1.0,0.2666666666666667
1866,Decision Tree,5.0,0.5,0.23529411764705882,0.31999999999999995
1867,Naive Bayes,,0.8,0.23529411764705882,0.3636363636363636
1868,SVM,10.0,0.25,0.058823529411764705,0.09523809523809523
1869,MLP,,0.5,0.4117647058823529,0.45161290322580644
1870,Random Forest,100.0,0.75,0.35294117647058826,0.48
1871,Biased Classifier,,0.26153846153846155,1.0,0.41463414634146345
1872,Decision Tree,5.0,0.35714285714285715,0.5555555555555556,0.43478260869565216
1873,Naive Bayes,,0.3333333333333333,0.3333333333333333,0.3333333333333333
1874,SVM,10.0,0.4,0.4444444444444444,0.4210526315789474
1875,MLP,,0.2857142857142857,0.6666666666666666,0.4
1876,Random Forest,100.0,0.2857142857142857,0.4444444444444444,0.34782608695652173
1877,Biased Classifier,,0.13846153846153847,1.0,0.24324324324324326
1878,Decision Tree,5.0,0.4666666666666667,0.3333333333333333,0.3888888888888889
1879,Naive Bayes,,0.8,0.38095238095238093,0.5161290322580645
1880,SVM,10.0,1.0,0.38095238095238093,0.5517241379310345
1881,MLP,,0.7692307692307693,0.47619047619047616,0.588235294117647
1882,Random Forest,100.0,0.6153846153846154,0.38095238095238093,0.47058823529411764
1883,Biased Classifier,,0.328125,1.0,0.49411764705882355
1884,Decision Tree,5.0,0.5294117647058824,0.47368421052631576,0.5
1885,Naive Bayes,,0.6666666666666666,0.42105263157894735,0.5161290322580646
1886,SVM,10.0,0.75,0.3157894736842105,0.44444444444444436
1887,MLP,,0.625,0.5263157894736842,0.5714285714285714
1888,Random Forest,100.0,0.7142857142857143,0.5263157894736842,0.6060606060606061
1889,Biased Classifier,,0.296875,1.0,0.4578313253012048
1890,Decision Tree,5.0,0.625,0.3333333333333333,0.43478260869565216
1891,Naive Bayes,,0.8571428571428571,0.4,0.5454545454545455
1892,SVM,10.0,1.0,0.3333333333333333,0.5
1893,MLP,,0.4375,0.4666666666666667,0.45161290322580644
1894,Random Forest,100.0,0.8888888888888888,0.5333333333333333,0.6666666666666667
1895,Biased Classifier,,0.23076923076923078,1.0,0.375
1896,Decision Tree,5.0,0.5789473684210527,0.5789473684210527,0.5789473684210527
1897,Naive Bayes,,0.7777777777777778,0.3684210526315789,0.5
1898,SVM,10.0,1.0,0.2631578947368421,0.4166666666666667
1899,MLP,,0.6,0.47368421052631576,0.5294117647058824
1900,Random Forest,100.0,0.6923076923076923,0.47368421052631576,0.5625
1901,Biased Classifier,,0.2923076923076923,1.0,0.4523809523809524
1902,Decision Tree,5.0,0.7777777777777778,0.3888888888888889,0.5185185185185185
1903,Naive Bayes,,0.75,0.3333333333333333,0.46153846153846156
1904,SVM,10.0,0.8333333333333334,0.2777777777777778,0.4166666666666667
1905,MLP,,0.6153846153846154,0.4444444444444444,0.5161290322580646
1906,Random Forest,100.0,0.8888888888888888,0.4444444444444444,0.5925925925925926
1907,Biased Classifier,,0.27692307692307694,1.0,0.4337349397590362
1908,Decision Tree,5.0,0.0,0.0,0.0
1909,Naive Bayes,,0.2,0.14285714285714285,0.16666666666666666
1910,SVM,10.0,0.25,0.2857142857142857,0.26666666666666666
1911,MLP,,0.25,0.7142857142857143,0.37037037037037035
1912,Random Forest,100.0,0.2857142857142857,0.5714285714285714,0.38095238095238093
1913,Biased Classifier,,0.109375,1.0,0.19718309859154928
1914,Decision Tree,5.0,0.5714285714285714,0.47058823529411764,0.5161290322580646
1915,Naive Bayes,,0.5454545454545454,0.35294117647058826,0.42857142857142855
1916,SVM,10.0,0.6666666666666666,0.35294117647058826,0.46153846153846156
1917,MLP,,0.4666666666666667,0.4117647058823529,0.43749999999999994
1918,Random Forest,100.0,0.6666666666666666,0.35294117647058826,0.46153846153846156
1919,Biased Classifier,,0.265625,1.0,0.41975308641975306
1920,Decision Tree,5.0,0.46153846153846156,0.375,0.41379310344827586
1921,Naive Bayes,,0.8571428571428571,0.375,0.5217391304347825
1922,SVM,10.0,1.0,0.375,0.5454545454545454
1923,MLP,,0.75,0.5625,0.6428571428571429
1924,Random Forest,100.0,0.5833333333333334,0.4375,0.5
1925,Biased Classifier,,0.24615384615384617,1.0,0.39506172839506176
1926,Decision Tree,5.0,0.5384615384615384,0.4375,0.4827586206896552
1927,Naive Bayes,,0.6666666666666666,0.125,0.21052631578947367
1928,SVM,10.0,1.0,0.125,0.2222222222222222
1929,MLP,,0.6363636363636364,0.4375,0.5185185185185185
1930,Random Forest,100.0,0.8888888888888888,0.5,0.64
1931,Biased Classifier,,0.24615384615384617,1.0,0.39506172839506176
1932,Decision Tree,5.0,0.42857142857142855,0.5,0.4615384615384615
1933,Naive Bayes,,0.42857142857142855,0.5,0.4615384615384615
1934,SVM,10.0,0.4444444444444444,0.3333333333333333,0.380952380952381
1935,MLP,,0.38461538461538464,0.4166666666666667,0.4
1936,Random Forest,100.0,0.5454545454545454,0.5,0.5217391304347826
1937,Biased Classifier,,0.18461538461538463,1.0,0.3116883116883117
1938,Decision Tree,5.0,0.5,0.35294117647058826,0.41379310344827586
1939,Naive Bayes,,0.7142857142857143,0.29411764705882354,0.4166666666666667
1940,SVM,10.0,0.8571428571428571,0.35294117647058826,0.5
